Peak_52615	2207516
Peak_21577	2212488
Peak_32391	2212488
Peak_60280	2212488
Peak_11612	2213949
Peak_75415	2213949
Peak_23554	2234416
Peak_85243	2270209
Peak_43282	2275812
Peak_76138	2278133
Peak_46071	2290671
Peak_78382	2300944
Peak_32672	2304834
Peak_28978	2311523
Peak_75451	2314373
Peak_250432	2314905
Peak_54121	2314905
Peak_30928	2322071
Peak_70778	2322602
Peak_172416	2330655
Peak_19449	2330655
Peak_67940	2330655
Peak_15553	2412160
Peak_2360	2412160
Peak_248380	2412160
Peak_1937	2526104
Peak_7287	2526104
Peak_25612	2545942
Peak_40005	2545942
Peak_53716	2546877
Peak_47826	2548098
Peak_34332	2548702
Peak_20771	2555566
Peak_51664	2555566
Peak_102881	2556257
Peak_27751	2556257
Peak_35300	2585308
Peak_36517	2585308
Peak_1493	2586224
Peak_83670	2586224
Peak_15177	2642418
Peak_205703	2642418
Peak_36142	2642418
Peak_61722	2642418
Peak_50009	3069628
Peak_87337	3070099
Peak_169201	3170318
Peak_21609	3170318
Peak_39182	3170318
Peak_8411	3170318
Peak_35631	3219256
Peak_113264	3312859
Peak_11594	3312859
Peak_3085	3312859
Peak_67230	3350535
Peak_14354	3352392
Peak_29789	3352392
Peak_111765	3369522
Peak_35014	3369522
Peak_201533	3530875
Peak_203094	3530875
Peak_35590	3530875
Peak_74296	3530875
Peak_31867	3542848
Peak_59018	3542848
Peak_131412	3624283
Peak_2029	3624283
Peak_45485	3624283
Peak_56522	3624283
Peak_60537	3624283
Peak_14248	3649708
Peak_63448	3649708
Peak_12580	3747073
Peak_146390	3772361
Peak_15601	3772361
Peak_226652	3772361
Peak_56853	3856667
Peak_78097	3856667
Peak_8469	3856667
Peak_99034	3856667
Peak_1060	3900040
Peak_3773	3900040
Peak_32117	4970222
Peak_46374	4970222
Peak_76073	4970222
Peak_131542	6199132
Peak_144555	6199132
Peak_4451	6199132
Peak_44593	6205184
Peak_47485	6205770
Peak_56797	6205770
Peak_127521	6259988
Peak_48204	6259988
Peak_177080	6260820
Peak_39409	6260820
Peak_48807	6269703
Peak_24384	6276358
Peak_42293	6329370
Peak_61420	6329899
Peak_226991	6359312
Peak_31589	6359312
Peak_72445	6367382
Peak_20868	6385013
Peak_29506	6385013
Peak_13033	6393125
Peak_2092	6393125
Peak_267577	6393125
Peak_6092	6393125
Peak_47639	6489939
Peak_37337	6490472
Peak_52383	6497378
Peak_71888	6555117
Peak_175248	6579330
Peak_2022	6579330
Peak_39688	6579330
Peak_75127	6579330
Peak_40517	6602464
Peak_68292	6602464
Peak_7291	6602464
Peak_91527	6602464
Peak_31400	6604264
Peak_27734	6624743
Peak_30284	6624743
Peak_48791	6624743
Peak_9244	6624743
Peak_21456	6743205
Peak_229246	6743205
Peak_68410	6743205
Peak_54155	6922179
Peak_20554	6922599
Peak_33031	7117504
Peak_102217	7291155
Peak_225434	7291155
Peak_66846	7291155
Peak_24405	7299440
Peak_20507	7379482
Peak_24547	7379482
Peak_65069	7388850
Peak_22272	7470745
Peak_53775	7680141
Peak_74468	7680141
Peak_2135	7704305
Peak_31716	7942139
Peak_6889	7953751
Peak_12613	8004778
Peak_247837	8015017
Peak_53863	8015017
Peak_56583	8025768
Peak_5975	8025768
Peak_60979	8025768
Peak_65483	8047234
Peak_36338	8061262
Peak_102260	8063673
Peak_58653	8063673
Peak_51752	8077095
Peak_90534	8078170
Peak_39862	8083116
Peak_81082	8117002
Peak_5979	8121085
Peak_75448	8121085
Peak_47074	8133230
Peak_26277	8133665
Peak_9687	8133665
Peak_11975	8169466
Peak_147137	8169466
Peak_74754	8169466
Peak_98776	8169466
Peak_43134	8174398
Peak_35807	8189923
Peak_46512	8197796
Peak_9679	8202137
Peak_9963	8202137
Peak_102209	8204507
Peak_42307	8217010
Peak_63932	8217010
Peak_68348	8239031
Peak_62058	8239647
Peak_100836	8343127
Peak_14620	8343127
Peak_110671	8353467
Peak_100672	8364525
Peak_36925	8364525
Peak_123431	8371012
Peak_34431	8371012
Peak_14926	8373549
Peak_19293	8396921
Peak_54371	8408111
Peak_85757	8408111
Peak_91625	8408111
Peak_48852	8409157
Peak_47924	8412221
Peak_175948	8423328
Peak_21530	8423328
Peak_49718	8423328
Peak_80904	8423328
Peak_90203	8424594
Peak_36890	8438527
Peak_45086	8438971
Peak_65485	8448918
Peak_58805	8455810
Peak_75063	8455810
Peak_58796	8463283
Peak_117140	8510147
Peak_87682	8510147
Peak_16338	8525800
Peak_100132	8598128
Peak_36501	8598128
Peak_79192	8598128
Peak_84234	8598128
Peak_40137	8660487
Peak_28718	8702865
Peak_6140	8702865
Peak_87687	8712853
Peak_62540	8726396
Peak_130553	8811671
Peak_5768	8848669
Peak_27640	8873609
Peak_112279	8877957
Peak_15654	8877957
Peak_15688	8877957
Peak_27583	8877957
Peak_3267	8877957
Peak_67299	8877957
Peak_61552	8889466
Peak_10970	8890002
Peak_47055	8890002
Peak_13685	8986159
Peak_56184	9064596
Peak_78341	9069109
Peak_91615	9069109
Peak_28624	9084919
Peak_14041	9128569
Peak_25986	9128569
Peak_152929	9149889
Peak_232592	9181336
Peak_72043	9181336
Peak_175139	9181939
Peak_201044	9181939
Peak_12757	9242416
Peak_58982	9250042
Peak_92499	9250869
Peak_67176	9251496
Peak_15147	9292002
Peak_253568	9292002
Peak_81149	9292002
Peak_83681	9292002
Peak_86147	9292002
Peak_28976	9303115
Peak_132480	9317933
Peak_41971	9317933
Peak_123710	9321414
Peak_54113	9321414
Peak_45381	9338744
Peak_27858	9371380
Peak_32932	9371380
Peak_65058	9375941
Peak_10571	9376473
Peak_84482	9376473
Peak_91989	9376473
Peak_110940	9384446
Peak_19761	9384730
Peak_72145	9388862
Peak_27737	9412740
Peak_99910	9412740
Peak_151966	9413583
Peak_174914	9413583
Peak_52488	9413583
Peak_3604	9428570
Peak_94796	9438580
Peak_143744	9441579
Peak_86099	9441579
Peak_47179	9467084
Peak_129296	9539121
Peak_1432	9539121
Peak_53893	9539121
Peak_64694	9539121
Peak_144257	9558202
Peak_79980	9558202
Peak_133446	9561484
Peak_17690	9561484
Peak_4254	9588340
Peak_85539	9588340
Peak_86220	9687570
Peak_16653	9689071
Peak_47181	9798247
Peak_52839	9798247
Peak_12803	9823608
Peak_15995	9823608
Peak_44626	9823608
Peak_65161	9823608
Peak_150271	9825439
Peak_25304	9825439
Peak_17596	9835837
Peak_28817	9835837
Peak_31825	9874935
Peak_65254	9874935
Peak_80882	9874935
Peak_46336	9909955
Peak_66	9909955
Peak_27408	9950386
Peak_48170	10046451
Peak_65424	10057420
Peak_41372	10067078
Peak_153461	10075136
Peak_52805	10075136
Peak_39379	10108204
Peak_86737	10108204
Peak_40539	10108900
Peak_86493	10109338
Peak_94763	10161093
Peak_48923	10253802
Peak_13483	10286115
Peak_62490	10387870
Peak_1799	10398391
Peak_37699	10398391
Peak_15071	10430170
Peak_57124	10430170
Peak_6705	10430170
Peak_11608	10472083
Peak_223273	10472083
Peak_40842	10472083
Peak_51708	10495120
Peak_73972	10510643
Peak_71552	10518985
Peak_98357	10518985
Peak_19431	10528379
Peak_53884	10528763
Peak_34718	10530348
Peak_57233	10540704
Peak_100962	10628757
Peak_32031	10628757
Peak_79411	10635481
Peak_84479	10635481
Peak_40788	10636008
Peak_33555	10649417
Peak_17649	10654716
Peak_94494	10654716
Peak_38723	10657080
Peak_64136	10657533
Peak_14267	10663503
Peak_24451	10665949
Peak_100639	10671656
Peak_51758	10671656
Peak_60550	10677114
Peak_201140	10679630
Peak_16785	10694388
Peak_47010	10694388
Peak_8988	10694388
Peak_65170	10704600
Peak_36485	10714381
Peak_93414	10714786
Peak_52311	10724077
Peak_204995	10725210
Peak_44484	10726389
Peak_87076	10735340
Peak_86302	10737288
Peak_40782	10755825
Peak_115948	10765560
Peak_25466	10788600
Peak_128662	10793905
Peak_26345	10793905
Peak_22193	10796149
Peak_54939	10796149
Peak_27481	10866890
Peak_78705	10866890
Peak_19695	10975811
Peak_25321	10975811
Peak_14605	10980062
Peak_199599	11059592
Peak_2955	11059592
Peak_40546	11059592
Peak_109319	11099332
Peak_11753	11099332
Peak_58900	11099332
Peak_80637	11099332
Peak_57302	11157875
Peak_19886	11654583
Peak_70564	11654583
Peak_132591	11664075
Peak_17846	11664075
Peak_66783	11664075
Peak_67308	11664075
Peak_30552	11680474
Peak_73690	11680474
Peak_7792	11680474
Peak_79138	11680474
Peak_112922	11719221
Peak_128337	11719221
Peak_43871	11719221
Peak_12942	11731656
Peak_66325	11731656
Peak_110046	11785050
Peak_47600	11785050
Peak_5359	11790741
Peak_9921	11803477
Peak_63915	11880842
Peak_67322	11880842
Peak_22027	11918789
Peak_247315	11925964
Peak_62081	11925964
Peak_9038	11925964
Peak_114724	11934085
Peak_25276	11934085
Peak_5356	11934085
Peak_85089	11934085
Peak_12050	11940598
Peak_2656	11979571
Peak_34447	11979571
Peak_166470	11990386
Peak_262569	11990386
Peak_65214	11990386
Peak_1140	12019127
Peak_146738	12143329
Peak_34990	12143329
Peak_43657	12161732
Peak_44781	12166801
Peak_91866	12166801
Peak_19237	12184122
Peak_198257	12185544
Peak_229155	12185544
Peak_49921	12230993
Peak_22865	12309673
Peak_46955	12309673
Peak_92894	12309673
Peak_76521	12316293
Peak_42038	12433464
Peak_52109	12433464
Peak_51943	12434280
Peak_37773	12448789
Peak_60924	12450509
Peak_61471	12454528
Peak_62457	12461199
Peak_26581	12463896
Peak_35029	12464664
Peak_15612	12478040
Peak_39535	12478040
Peak_116707	12486393
Peak_76522	12486393
Peak_130009	12496446
Peak_63227	12496446
Peak_16142	12518778
Peak_74595	12518778
Peak_78903	12518778
Peak_16044	12539832
Peak_18934	12539832
Peak_90912	12541553
Peak_43456	12548777
Peak_48463	12548777
Peak_61720	12548777
Peak_64392	12556273
Peak_8479	12556273
Peak_171410	12579906
Peak_26085	12579906
Peak_35413	12579906
Peak_43331	12593600
Peak_51823	12595157
Peak_10086	12595844
Peak_170361	12595844
Peak_22761	12595844
Peak_90303	12600327
Peak_56397	12604460
Peak_43494	12619045
Peak_27113	12619868
Peak_12907	13540804
Peak_67643	13543983
Peak_49681	13617136
Peak_1907	13748737
Peak_27066	13748737
Peak_46079	13748737
Peak_47632	13748737
Peak_23208	14304333
Peak_38914	14304333
Peak_85703	14486959
Peak_71541	14517119
Peak_73973	14598355
Peak_94814	14598355
Peak_19785	14923955
Peak_268348	14923955
Peak_27390	14923955
Peak_55859	14923955
Peak_203795	14945007
Peak_23548	14945007
Peak_54195	14945007
Peak_91181	14968472
Peak_24540	14988104
Peak_93161	14988104
Peak_116047	15152405
Peak_16791	15152405
Peak_18811	15152405
Peak_26654	15152405
Peak_37010	15152405
Peak_62452	15152405
Peak_79206	15152405
Peak_91988	15152405
Peak_169313	15172509
Peak_71464	15172509
Peak_56368	15178886
Peak_56757	15178886
Peak_109304	15200319
Peak_202654	15200319
Peak_13203	15214491
Peak_201502	15215198
Peak_21436	15243191
Peak_103798	15247041
Peak_55909	15247041
Peak_109286	15260263
Peak_51790	15260263
Peak_27330	15282846
Peak_49945	15282846
Peak_23543	15283554
Peak_35326	15337715
Peak_43743	15343876
Peak_125574	15344854
Peak_20248	15370638
Peak_32499	15370638
Peak_11604	15409307
Peak_66136	15409307
Peak_77951	15409307
Peak_38543	15415994
Peak_42987	15415994
Peak_13606	15426790
Peak_18276	15426790
Peak_26260	15426790
Peak_9326	15526439
Peak_25004	15603115
Peak_7472	15603115
Peak_79002	15603115
Peak_92956	15683114
Peak_52811	15691524
Peak_12459	15703133
Peak_40958	15703133
Peak_94194	15703133
Peak_42435	15714515
Peak_35141	15717444
Peak_115628	15758611
Peak_173110	15758611
Peak_45328	15758611
Peak_64346	15758611
Peak_46503	15799114
Peak_40011	15799492
Peak_175451	15800243
Peak_43852	15800243
Peak_31757	15885673
Peak_10043	15886161
Peak_53626	15939462
Peak_31183	15949203
Peak_19224	15949497
Peak_3805	15949497
Peak_53350	16012786
Peak_29064	16013269
Peak_22979	16016033
Peak_5598	16017646
Peak_74161	16017646
Peak_87305	16017646
Peak_53927	16026704
Peak_127795	16145649
Peak_31609	16145649
Peak_23710	16146333
Peak_36484	16154649
Peak_83537	16155055
Peak_169607	16155778
Peak_33587	16155778
Peak_18019	16175626
Peak_263756	16175626
Peak_49888	16175626
Peak_66452	16181541
Peak_6920	16181541
Peak_71343	16181541
Peak_1687	16206189
Peak_17343	16206189
Peak_57028	16206189
Peak_3477	16217030
Peak_39071	16217030
Peak_35628	16236469
Peak_43719	16236469
Peak_8650	16236469
Peak_127499	16244252
Peak_44950	16244252
Peak_51414	16248633
Peak_80457	16249900
Peak_41377	16324420
Peak_37266	16351971
Peak_5212	16351971
Peak_2003	16366903
Peak_35636	16366903
Peak_59647	16366903
Peak_8433	16366903
Peak_59305	16386508
Peak_71897	16387258
Peak_12510	16440257
Peak_58222	16440257
Peak_68610	16440257
Peak_131540	16498498
Peak_55412	16498498
Peak_70875	16498498
Peak_9248	16498498
Peak_3261	16612973
Peak_64279	16612973
Peak_69685	16612973
Peak_8217	16612973
Peak_22783	16644275
Peak_56978	16644275
Peak_8619	16644275
Peak_30187	16725249
Peak_47131	16725249
Peak_2617	16765224
Peak_9287	16765224
Peak_74553	16772729
Peak_23758	16888883
Peak_61218	16888883
Peak_1194	16904648
Peak_43	16904648
Peak_201166	16913534
Peak_234494	16913534
Peak_339	16913534
Peak_35193	16913534
Peak_22560	16960618
Peak_32500	16960618
Peak_15960	17011584
Peak_31498	17020536
Peak_87564	17045769
Peak_50224	17233798
Peak_127286	17423659
Peak_23435	17423659
Peak_20719	17439676
Peak_16070	17502373
Peak_92145	17502373
Peak_5586	17531602
Peak_30831	17539563
Peak_34599	17539563
Peak_53896	17539563
Peak_123645	17551834
Peak_34400	17561200
Peak_42558	17561200
Peak_46587	17561200
Peak_80127	17561200
Peak_45528	17563982
Peak_17182	17569160
Peak_31483	17569160
Peak_54465	17569160
Peak_29897	17586244
Peak_48393	17588196
Peak_26285	17617912
Peak_93057	17617912
Peak_51571	17618580
Peak_76385	17618580
Peak_51438	17624943
Peak_41379	18132763
Peak_65437	18132763
Peak_12682	18902187
Peak_1468	18902187
Peak_251564	18902187
Peak_86967	18902187
Peak_76069	18907014
Peak_84199	18907014
Peak_33283	18908002
Peak_18738	18913057
Peak_28853	18921640
Peak_5971	18921640
Peak_77907	18921640
Peak_30907	18944893
Peak_57972	18948570
Peak_48800	18949125
Peak_168721	18950157
Peak_56056	18950157
Peak_47062	18950684
Peak_207835	18962188
Peak_36462	18962188
Peak_18056	19010770
Peak_76289	19074950
Peak_93640	19074950
Peak_27237	19232186
Peak_29415	19232186
Peak_21798	19311616
Peak_3691	19311616
Peak_41842	19311616
Peak_86961	19311616
Peak_60327	19352046
Peak_48857	19384181
Peak_63368	19386025
Peak_204248	19390589
Peak_44783	19405263
Peak_205021	19405835
Peak_66839	19405835
Peak_14692	19414497
Peak_37146	19418426
Peak_29433	19426926
Peak_30230	19426926
Peak_59501	19430189
Peak_63868	19433047
Peak_54815	19435221
Peak_27997	19437948
Peak_39706	19439463
Peak_29470	19448545
Peak_92480	19448545
Peak_58083	19450920
Peak_53184	19457615
Peak_152754	19468358
Peak_38182	19469450
Peak_175805	19476637
Peak_176114	19476637
Peak_222283	19476637
Peak_65443	19504960
Peak_76552	19504960
Peak_63709	19529595
Peak_44023	19532516
Peak_104502	19563484
Peak_52819	19563484
Peak_11147	19596254
Peak_38738	19596254
Peak_64540	19596254
Peak_104504	19602459
Peak_59711	19602459
Peak_32051	19650834
Peak_30720	19651211
Peak_101543	19735549
Peak_15466	19735549
Peak_153252	19754465
Peak_20709	19754465
Peak_28084	19799602
Peak_38318	19799602
Peak_40918	19799602
Peak_64075	19799602
Peak_34118	20069986
Peak_42999	20069986
Peak_60798	20069986
Peak_114750	20071307
Peak_146362	20071307
Peak_17121	20110668
Peak_21583	20151955
Peak_226818	20151955
Peak_70127	20165002
Peak_171027	20165465
Peak_196973	20165465
Peak_21078	20165465
Peak_70401	20165465
Peak_207578	20178450
Peak_21579	20178450
Peak_12743	20183746
Peak_152655	20183746
Peak_203485	20185809
Peak_37957	20185809
Peak_18234	20186416
Peak_41134	20192500
Peak_167528	20194243
Peak_207096	20194243
Peak_35563	20195041
Peak_147664	20477814
Peak_12206	20486066
Peak_14098	20486066
Peak_12242	20507376
Peak_250933	20507376
Peak_31185	20507376
Peak_43413	20552335
Peak_142950	20589370
Peak_66169	20589370
Peak_3747	20661045
Peak_53890	20661045
Peak_15754	20696341
Peak_9468	20696341
Peak_32603	20732115
Peak_42909	20732642
Peak_60841	20732642
Peak_42579	21252248
Peak_147423	21255276
Peak_35703	21255276
Peak_172071	21261639
Peak_25856	21261639
Peak_13682	21262292
Peak_46409	21262292
Peak_52098	21278253
Peak_144854	21280054
Peak_145042	21280054
Peak_208350	21280054
Peak_222529	21280054
Peak_110360	21289881
Peak_92046	21289881
Peak_58318	21290348
Peak_54838	21298055
Peak_10391	21308089
Peak_14663	21308089
Peak_46581	21308089
Peak_86336	21315890
Peak_28956	21317389
Peak_47514	21318685
Peak_69626	21318685
Peak_224811	21319483
Peak_46171	21319483
Peak_47886	21324326
Peak_58768	21324326
Peak_74869	21324845
Peak_39593	21326942
Peak_7961	21331919
Peak_52678	21332766
Peak_50137	21334786
Peak_49845	21337920
Peak_29448	21338648
Peak_47804	21342471
Peak_99042	21343139
Peak_25061	21673257
Peak_48938	21765041
Peak_252790	21861999
Peak_80237	21861999
Peak_12273	21869700
Peak_8730	21896635
Peak_75313	21901604
Peak_54595	21904850
Peak_13330	21909682
Peak_71685	21909682
Peak_81313	21911572
Peak_62250	21913781
Peak_228622	21914850
Peak_30139	21914850
Peak_75126	21914850
Peak_13691	21920160
Peak_11213	21926742
Peak_30123	21926742
Peak_66091	21926742
Peak_41902	21931134
Peak_38009	21932197
Peak_123730	21936743
Peak_26588	21936743
Peak_7678	21936743
Peak_40337	21942984
Peak_102182	21944344
Peak_55731	21956784
Peak_10902	22024912
Peak_35441	22024912
Peak_58576	22024912
Peak_6249	22024912
Peak_25700	22031426
Peak_1975	22052451
Peak_24649	22052451
Peak_26327	22052451
Peak_178050	22108261
Peak_48495	22108261
Peak_99160	22108261
Peak_37298	22750357
Peak_44853	22774047
Peak_131027	22808724
Peak_17036	22808724
Peak_7833	22814683
Peak_23273	22969314
Peak_85043	23100327
Peak_23825	23177451
Peak_129768	23376920
Peak_25465	23376920
Peak_42271	23376920
Peak_101267	23383617
Peak_54407	23383617
Peak_29419	23394309
Peak_89911	23394309
Peak_14738	23403598
Peak_37767	23422359
Peak_50432	23452076
Peak_13388	23484072
Peak_8897	23484072
Peak_14252	23531267
Peak_56633	23554476
Peak_9362	23554476
Peak_23429	23562089
Peak_2998	23562089
Peak_207296	23567837
Peak_61606	23567837
Peak_76403	23568818
Peak_22746	23577373
Peak_151421	23634908
Peak_28741	23634908
Peak_38090	23692029
Peak_13975	23742932
Peak_29824	23742932
Peak_37417	23742932
Peak_42610	23742932
Peak_15079	23777848
Peak_41832	23777848
Peak_49225	23777848
Peak_14706	23790898
Peak_4549	23800140
Peak_53815	23800140
Peak_59196	23800140
Peak_50089	23867860
Peak_53670	23867860
Peak_8682	23867860
Peak_23405	23919837
Peak_66104	23919837
Peak_2155	23958958
Peak_22886	23958958
Peak_27992	23958958
Peak_115087	23980747
Peak_17384	24018637
Peak_56215	24020139
Peak_35177	24045790
Peak_91387	24045790
Peak_98985	24045790
Peak_19345	24289982
Peak_13401	24294367
Peak_26356	24294367
Peak_34707	24294367
Peak_127537	24321822
Peak_51429	24321822
Peak_69961	24321822
Peak_20142	24391320
Peak_38540	24391943
Peak_52674	24391943
Peak_72014	24394025
Peak_76580	24438501
Peak_72425	24536554
Peak_21919	24705296
Peak_154010	24735891
Peak_52829	24735891
Peak_72427	24751968
Peak_26047	24769833
Peak_78282	24769833
Peak_60444	25022484
Peak_49990	25022831
Peak_11717	25231958
Peak_151442	25231958
Peak_57120	25231958
Peak_20889	25233120
Peak_14498	25239614
Peak_7957	25239614
Peak_18706	25246668
Peak_206067	25246668
Peak_22269	25246668
Peak_266344	25246668
Peak_6023	25246668
Peak_61741	25246668
Peak_34827	25484131
Peak_26819	25566752
Peak_66272	25566752
Peak_73784	25568128
Peak_17547	25616032
Peak_47483	25616032
Peak_6778	25616032
Peak_169611	25651267
Peak_194493	25651267
Peak_19805	25658887
Peak_78163	25664428
Peak_47984	25667837
Peak_16523	25694087
Peak_19668	25694087
Peak_32785	25694087
Peak_24811	25700194
Peak_80975	25702426
Peak_33123	25727560
Peak_79583	25727560
Peak_9806	25727560
Peak_10688	25743254
Peak_74570	25743254
Peak_7987	25743254
Peak_90054	25743254
Peak_34690	25754344
Peak_80659	25754344
Peak_123979	25771346
Peak_178370	25771346
Peak_22759	25799830
Peak_37539	25799830
Peak_41169	25799830
Peak_68309	25810781
Peak_13366	25859275
Peak_79802	25859275
Peak_10177	25874967
Peak_144846	25874967
Peak_43769	25874967
Peak_57712	25874967
Peak_54119	25905398
Peak_6762	25905398
Peak_8451	25905398
Peak_1080	25997680
Peak_52575	25997680
Peak_65372	25997680
Peak_14400	26035149
Peak_48820	26035149
Peak_54909	26035149
Peak_6716	26035149
Peak_99355	26035149
Peak_50856	26122156
Peak_102077	26161621
Peak_70343	26161621
Peak_113068	26164239
Peak_60508	26164239
Peak_27273	26275667
Peak_110101	26275983
Peak_44573	26275983
Peak_10474	26279629
Peak_25187	26279629
Peak_87221	26279629
Peak_150264	26306425
Peak_6656	26306425
Peak_1803	26431889
Peak_11923	26471969
Peak_25491	26471969
Peak_63167	26471969
Peak_7479	26471969
Peak_10353	26500059
Peak_13883	26500059
Peak_175786	26500059
Peak_24670	26500059
Peak_27356	26529392
Peak_63106	26529392
Peak_71214	26529392
Peak_24731	26677434
Peak_11494	26692884
Peak_5213	26723374
Peak_60477	26723374
Peak_59054	26786928
Peak_17103	26799361
Peak_42980	26799361
Peak_14534	26826135
Peak_32460	26826135
Peak_80150	26826135
Peak_48548	26849056
Peak_39522	26877998
Peak_20311	26889674
Peak_56836	26889674
Peak_19953	26993492
Peak_43225	26993492
Peak_92220	26993492
Peak_93233	26993492
Peak_14995	26997713
Peak_8659	26999453
Peak_64946	27000743
Peak_32929	27004754
Peak_1112	27012641
Peak_38894	27012641
Peak_16366	27031481
Peak_233896	27099568
Peak_46549	27099568
Peak_92487	27099568
Peak_19092	27112012
Peak_32041	27116271
Peak_196169	27118605
Peak_50510	27118605
Peak_57106	27118605
Peak_57228	27118605
Peak_23031	27145125
Peak_42062	27145971
Peak_116038	27154649
Peak_41912	27154649
Peak_5190	27154649
Peak_1638	27234239
Peak_2085	27234239
Peak_73928	27234239
Peak_14949	27299390
Peak_91516	27299390
Peak_17019	27300554
Peak_67929	27300554
Peak_12863	27365443
Peak_13002	27365443
Peak_14024	27365443
Peak_21119	27365443
Peak_13842	27366878
Peak_13378	27392199
Peak_111971	27402402
Peak_147422	27402402
Peak_51399	27402402
Peak_56347	27402402
Peak_67661	27402402
Peak_113686	27418358
Peak_12797	27418358
Peak_72209	27428686
Peak_1702	27489735
Peak_3603	27489735
Peak_59571	27489735
Peak_252945	27503929
Peak_254049	27503929
Peak_22007	27504428
Peak_29455	27504428
Peak_37576	27504428
Peak_48597	27521537
Peak_17393	27525521
Peak_20831	27528050
Peak_23662	27528050
Peak_45237	27528050
Peak_60365	27528050
Peak_15774	27536485
Peak_90850	27536485
Peak_48428	27542849
Peak_12605	27544801
Peak_39437	27544801
Peak_67036	27555408
Peak_14719	27556799
Peak_49949	27556799
Peak_4420	27568348
Peak_11733	27574969
Peak_18425	27574969
Peak_27447	27574969
Peak_8851	27574969
Peak_64641	27589891
Peak_111526	27594539
Peak_30721	27599206
Peak_103231	27602010
Peak_44394	27659670
Peak_9904	27659670
Peak_41187	27663183
Peak_248611	27671932
Peak_4736	27671932
Peak_162	27725403
Peak_48130	27725403
Peak_103505	27830409
Peak_10893	27830409
Peak_268130	27830409
Peak_94353	27830409
Peak_64162	27872408
Peak_28974	27875243
Peak_934	27914344
Peak_15100	27959393
Peak_42388	27959393
Peak_3781	28235634
Peak_63907	28235634
Peak_94676	28235634
Peak_1512	28247123
Peak_19037	28259162
Peak_3821	28259162
Peak_64428	28259162
Peak_10898	28437842
Peak_130352	28437842
Peak_13268	28517896
Peak_23580	28517896
Peak_150595	28591862
Peak_98358	28591862
Peak_52713	28648034
Peak_60765	28648034
Peak_7476	28648034
Peak_9215	28648034
Peak_109744	28668421
Peak_14648	28668421
Peak_51339	28668421
Peak_9160	28668421
Peak_113942	28736303
Peak_27366	28736303
Peak_3911	28736303
Peak_61710	28736303
Peak_35803	28775131
Peak_29245	28882125
Peak_10899	28884988
Peak_209502	28983572
Peak_42699	28983572
Peak_36937	29121259
Peak_247056	29122733
Peak_63977	29122733
Peak_84836	29122733
Peak_14146	29124259
Peak_18380	29124259
Peak_41091	29124259
Peak_36361	29133659
Peak_10605	29181136
Peak_3986	29181136
Peak_33685	29197450
Peak_14550	29202651
Peak_10518	29230495
Peak_57230	29230495
Peak_18935	29236163
Peak_132479	29237211
Peak_143579	29237211
Peak_151897	29238024
Peak_231662	29238024
Peak_66889	29238024
Peak_124004	30637079
Peak_58532	30637079
