ENSG00000178821.12	1919273	425
ENSG00000162585.16	2212720	79714
ENSG00000162585.16	2212720	79714
ENSG00000162585.16	2212720	77184
ENSG00000162585.16	2212720	23292
ENSG00000162585.16	2212720	23292
ENSG00000162585.16	2212720	23292
ENSG00000162585.16	2212720	18050
ENSG00000162585.16	2212720	18050
ENSG00000162585.16	2212720	18050
ENSG00000162585.16	2212720	14067
ENSG00000162585.16	2212720	13546
ENSG00000162585.16	2212720	13546
ENSG00000162585.16	2212720	8237
ENSG00000162585.16	2212720	8237
ENSG00000162585.16	2212720	7558
ENSG00000162585.16	2212720	4427
ENSG00000162585.16	2212720	4427
ENSG00000162585.16	2212720	250
ENSG00000157933.9	2228694	5804
ENSG00000157933.9	2228694	11551
ENSG00000157933.9	2228694	19798
ENSG00000157933.9	2228694	19798
ENSG00000157933.9	2228694	19798
ENSG00000157933.9	2228694	50465
ENSG00000157933.9	2228694	61991
ENSG00000157933.9	2228694	71645
ENSG00000157933.9	2228694	71645
ENSG00000157933.9	2228694	71645
ENSG00000157933.9	2228694	71645
ENSG00000116151.13	2391707	80304
ENSG00000116151.13	2391707	69486
ENSG00000116151.13	2391707	69486
ENSG00000157911.9	2413797	1809
ENSG00000157911.9	2413797	1809
ENSG00000157911.9	2413797	1809
ENSG00000157911.9	2413797	1809
ENSG00000157881.13	2526628	498
ENSG00000157881.13	2526628	498
ENSG00000157873.17	2555638	9686
ENSG00000157873.17	2555638	9013
ENSG00000157873.17	2555638	9013
ENSG00000157873.17	2555638	7508
ENSG00000157873.17	2555638	6923
ENSG00000157873.17	2555638	42
ENSG00000157873.17	2555638	1809
ENSG00000157870.14	2586490	10804
ENSG00000157870.14	2586490	9757
ENSG00000157870.14	2586490	8270
ENSG00000142606.15	2632990	9412
ENSG00000142606.15	2632990	9412
ENSG00000142606.15	2632990	9412
ENSG00000142606.15	2632990	9412
ENSG00000142611.16	3069167	5207
ENSG00000142611.16	3069167	66031
ENSG00000142611.16	3069167	66031
ENSG00000142611.16	3069167	101379
ENSG00000142611.16	3069167	101379
ENSG00000142611.16	3069167	101379
ENSG00000142611.16	3069167	105743
ENSG00000142611.16	3069167	117441
ENSG00000142611.16	3069167	118961
ENSG00000142611.16	3069167	118961
ENSG00000142611.16	3069167	118961
ENSG00000142611.16	3069167	144502
ENSG00000142611.16	3069167	150080
ENSG00000142611.16	3069167	152846
ENSG00000142611.16	3069167	152846
ENSG00000142611.16	3069167	169346
ENSG00000142611.16	3069167	192225
ENSG00000142611.16	3069167	192225
ENSG00000130762.14	3454425	141479
ENSG00000130762.14	3454425	140702
ENSG00000130762.14	3454425	131190
ENSG00000130762.14	3454425	105336
ENSG00000130762.14	3454425	105336
ENSG00000130762.14	3454425	103996
ENSG00000130762.14	3454425	84603
ENSG00000130762.14	3454425	60878
ENSG00000130762.14	3454425	60878
ENSG00000130762.14	3454425	36498
ENSG00000130762.14	3454425	31175
ENSG00000130762.14	3454425	182
ENSG00000130762.14	3454425	5666
ENSG00000130762.14	3454425	27897
ENSG00000130762.14	3454425	27897
ENSG00000130762.14	3454425	75019
ENSG00000130762.14	3454425	76025
ENSG00000130762.14	3454425	76377
ENSG00000130762.14	3454425	76377
ENSG00000158109.14	3625001	867
ENSG00000158109.14	3625001	867
ENSG00000158109.14	3625001	867
ENSG00000158109.14	3625001	867
ENSG00000162592.8	3752397	5578
ENSG00000162592.8	3752397	5578
ENSG00000162592.8	3752397	5578
ENSG00000116198.12	3857214	629
ENSG00000116198.12	3857214	629
ENSG00000116198.12	3857214	629
ENSG00000116198.12	3857214	629
ENSG00000158286.12	6205474	249
ENSG00000158286.12	6205474	308
ENSG00000158286.12	6205474	308
ENSG00000116237.15	6235972	651
ENSG00000116237.15	6235972	651
ENSG00000116237.15	6235972	651
ENSG00000158292.6	6260975	998
ENSG00000097021.19	6394391	40583
ENSG00000097021.19	6394391	40583
ENSG00000097021.19	6394391	35128
ENSG00000097021.19	6394391	35128
ENSG00000097021.19	6394391	35128
ENSG00000097021.19	6394391	9226
ENSG00000097021.19	6394391	9226
ENSG00000097021.19	6394391	1526
ENSG00000097021.19	6394391	1526
ENSG00000097021.19	6394391	1526
ENSG00000097021.19	6394391	1526
ENSG00000097021.19	6394391	1526
ENSG00000204859.11	6580000	512
ENSG00000204859.11	6580000	512
ENSG00000204859.11	6580000	512
ENSG00000007923.15	6701924	41319
ENSG00000007923.15	6701924	41319
ENSG00000007923.15	6701924	41319
ENSG00000171735.18	6785323	10392
ENSG00000171735.18	6785323	480394
ENSG00000171735.18	6785323	480394
ENSG00000049245.12	7771268	471927
ENSG00000049245.12	7771268	300306
ENSG00000049245.12	7771268	196871
ENSG00000116285.12	8026308	21633
ENSG00000116285.12	8026308	21633
ENSG00000116285.12	8026308	472
ENSG00000116285.12	8026308	472
ENSG00000116285.12	8026308	472
ENSG00000116285.12	8026308	34953
ENSG00000116285.12	8026308	50769
ENSG00000116285.12	8026308	51985
ENSG00000116285.12	8026308	57427
ENSG00000116285.12	8026308	57427
ENSG00000116285.12	8026308	71214
ENSG00000116285.12	8026308	94699
ENSG00000116285.12	8026308	94699
ENSG00000116285.12	8026308	140954
ENSG00000162426.14	8317825	115695
ENSG00000162426.14	8317825	115213
ENSG00000162426.14	8317825	100646
ENSG00000162426.14	8317825	100646
ENSG00000162426.14	8317825	58857
ENSG00000162426.14	8317825	58857
ENSG00000162426.14	8317825	58857
ENSG00000162426.14	8317825	25364
ENSG00000162426.14	8317825	25364
ENSG00000162426.14	8317825	55743
ENSG00000162426.14	8317825	61765
ENSG00000162426.14	8317825	79146
ENSG00000162426.14	8317825	79146
ENSG00000162426.14	8317825	90180
ENSG00000162426.14	8317825	105599
ENSG00000162426.14	8317825	105599
ENSG00000162426.14	8317825	105599
ENSG00000162426.14	8317825	105599
ENSG00000162426.14	8317825	105599
ENSG00000162426.14	8317825	105599
ENSG00000162426.14	8317825	105599
ENSG00000162426.14	8317825	207992
ENSG00000142599.17	8817643	219493
ENSG00000142599.17	8817643	219493
ENSG00000142599.17	8817643	219493
ENSG00000142599.17	8817643	114626
ENSG00000074800.13	8879249	30443
ENSG00000074800.13	8879249	5610
ENSG00000074800.13	8879249	812
ENSG00000074800.13	8879249	812
ENSG00000074800.13	8879249	812
ENSG00000180758.11	9129170	790
ENSG00000180758.11	9129170	790
ENSG00000180758.11	9129170	790
ENSG00000180758.11	9129170	790
ENSG00000180758.11	9129170	33687
ENSG00000180758.11	9129170	34513
ENSG00000180758.11	9129170	34513
ENSG00000180758.11	9129170	52197
ENSG00000180758.11	9129170	52197
ENSG00000049239.12	9234774	1506
ENSG00000049239.12	9234774	575
ENSG00000049239.12	9234774	575
ENSG00000049239.12	9234774	575
ENSG00000049239.12	9234774	575
ENSG00000049239.12	9234774	7616
ENSG00000049239.12	9234774	7616
ENSG00000049239.12	9234774	9884
ENSG00000049239.12	9234774	14906
ENSG00000049239.12	9234774	14906
ENSG00000049239.12	9234774	14906
ENSG00000049239.12	9234774	15684
ENSG00000171621.13	9292879	2777
ENSG00000171621.13	9292879	2777
ENSG00000171621.13	9292879	7317
ENSG00000171621.13	9292879	45466
ENSG00000171621.13	9292879	46037
ENSG00000171621.13	9292879	78612
ENSG00000171621.13	9292879	83935
ENSG00000171621.13	9292879	108979
ENSG00000171621.13	9292879	120135
ENSG00000171621.13	9292879	120135
ENSG00000171612.6	9539481	347
ENSG00000171612.6	9539481	347
ENSG00000171612.6	9539481	347
ENSG00000171612.6	9539481	347
ENSG00000171612.6	9539481	22069
ENSG00000171608.15	9651731	37296
ENSG00000171608.15	9651731	37296
ENSG00000171608.15	9651731	38227
ENSG00000171603.16	9824526	947
ENSG00000171603.16	9824526	947
ENSG00000171603.16	9824526	913
ENSG00000171603.16	9824526	913
ENSG00000280113.1	9828258	15261
ENSG00000178585.14	9910336	17269
ENSG00000178585.14	9910336	17269
ENSG00000178585.14	9910336	9957
ENSG00000178585.14	9910336	8764
ENSG00000178585.14	9910336	8764
ENSG00000162441.11	9943407	957
ENSG00000142657.20	10398591	10946
ENSG00000251503.8	10430101	138
ENSG00000251503.8	10430101	138
ENSG00000251503.8	10430101	138
ENSG00000160049.11	10472526	22627
ENSG00000160049.11	10472526	23390
ENSG00000160049.11	10472526	46661
ENSG00000160049.11	10472526	46661
ENSG00000160049.11	10472526	55895
ENSG00000130940.14	10796650	160658
ENSG00000130940.14	10796650	150258
ENSG00000130940.14	10796650	144741
ENSG00000130940.14	10796650	143949
ENSG00000130940.14	10796650	142894
ENSG00000130940.14	10796650	142894
ENSG00000130940.14	10796650	130717
ENSG00000130940.14	10796650	130717
ENSG00000130940.14	10796650	128465
ENSG00000130940.14	10796650	121232
ENSG00000130940.14	10796650	119244
ENSG00000130940.14	10796650	116153
ENSG00000130940.14	10796650	116153
ENSG00000130940.14	10796650	110568
ENSG00000130940.14	10796650	104226
ENSG00000130940.14	10796650	102243
ENSG00000130940.14	10796650	102243
ENSG00000130940.14	10796650	102243
ENSG00000130940.14	10796650	91994
ENSG00000130940.14	10796650	82259
ENSG00000130940.14	10796650	82259
ENSG00000130940.14	10796650	72531
ENSG00000130940.14	10796650	72531
ENSG00000130940.14	10796650	71591
ENSG00000130940.14	10796650	70251
ENSG00000130940.14	10796650	59942
ENSG00000130940.14	10796650	59414
ENSG00000130940.14	10796650	59414
ENSG00000130940.14	10796650	58441
ENSG00000130940.14	10796650	40691
ENSG00000130940.14	10796650	40691
ENSG00000130940.14	10796650	37237
ENSG00000130940.14	10796650	37237
ENSG00000130940.14	10796650	34738
ENSG00000130940.14	10796650	20083
ENSG00000130940.14	10796650	15492
ENSG00000130940.14	10796650	8079
ENSG00000130940.14	10796650	8079
ENSG00000130940.14	10796650	700
ENSG00000130940.14	10796650	700
ENSG00000130940.14	10796650	700
ENSG00000130940.14	10796650	700
ENSG00000130940.14	10796650	18404
ENSG00000130940.14	10796650	18404
ENSG00000130940.14	10796650	18404
ENSG00000175262.14	10982037	2567
ENSG00000175262.14	10982037	1929
ENSG00000120942.13	11273205	485
ENSG00000120942.13	11273205	485
ENSG00000120942.13	11273205	485
ENSG00000132879.13	11654374	1038
ENSG00000132879.13	11654374	53
ENSG00000132879.13	11654374	53
ENSG00000177674.15	11736083	387
ENSG00000177674.15	11736083	10621
ENSG00000011021.21	11806095	18497
ENSG00000011021.21	11806095	15271
ENSG00000011021.21	11806095	2615
ENSG00000116688.16	11980180	339
ENSG00000116688.16	11980180	339
ENSG00000116688.16	11980180	4004
ENSG00000028137.16	12167002	23900
ENSG00000028137.16	12167002	18597
ENSG00000028137.16	12167002	5294
ENSG00000028137.16	12167002	5294
ENSG00000028137.16	12167002	3171
ENSG00000028137.16	12167002	17151
ENSG00000028137.16	12167002	19124
ENSG00000028137.16	12167002	19644
ENSG00000048707.13	12230066	513
ENSG00000048707.13	12230066	513
ENSG00000048707.13	12230066	513
ENSG00000048707.13	12230066	151243
ENSG00000048707.13	12230066	151243
ENSG00000162496.8	12617731	183459
ENSG00000162496.8	12617731	156641
ENSG00000162496.8	12617731	156641
ENSG00000162496.8	12617731	153056
ENSG00000162496.8	12617731	141745
ENSG00000162496.8	12617731	139647
ENSG00000162496.8	12617731	139647
ENSG00000162496.8	12617731	136904
ENSG00000162496.8	12617731	121256
ENSG00000162496.8	12617731	107316
ENSG00000162496.8	12617731	90191
ENSG00000162496.8	12617731	90191
ENSG00000162496.8	12617731	89394
ENSG00000162496.8	12617731	77774
ENSG00000162496.8	12617731	77774
ENSG00000162496.8	12617731	77774
ENSG00000162496.8	12617731	68083
ENSG00000162496.8	12617731	68083
ENSG00000162496.8	12617731	21872
ENSG00000162496.8	12617731	21199
ENSG00000162496.8	12617731	17383
ENSG00000162496.8	12617731	16374
ENSG00000162496.8	12617731	13365
ENSG00000162496.8	12617731	1239
ENSG00000162496.8	12617731	2160
ENSG00000162493.16	13583464	36421
ENSG00000171729.13	15152531	271890
ENSG00000171729.13	15152531	271890
ENSG00000171729.13	15152531	228554
ENSG00000171729.13	15152531	228554
ENSG00000171729.13	15152531	207324
ENSG00000171729.13	15152531	207324
ENSG00000171729.13	15152531	207324
ENSG00000171729.13	15152531	184152
ENSG00000171729.13	15152531	184152
ENSG00000171729.13	15152531	63228
ENSG00000171729.13	15152531	62287
ENSG00000171729.13	15152531	62287
ENSG00000171729.13	15152531	12781
ENSG00000171729.13	15152531	10668
ENSG00000171729.13	15152531	158
ENSG00000171729.13	15152531	158
ENSG00000171729.13	15152531	15990
ENSG00000171729.13	15152531	26345
ENSG00000171729.13	15152531	26345
ENSG00000171729.13	15152531	44623
ENSG00000142621.19	15247271	46832
ENSG00000142621.19	15247271	46832
ENSG00000142621.19	15247271	45299
ENSG00000142621.19	15247271	39752
ENSG00000142621.19	15247271	39752
ENSG00000142621.19	15247271	39345
ENSG00000142621.19	15247271	230
ENSG00000142621.19	15247271	230
ENSG00000142621.19	15247271	37252
ENSG00000142621.19	15247271	37252
ENSG00000142634.12	15409894	70314
ENSG00000142634.12	15409894	429
ENSG00000142634.12	15409894	429
ENSG00000142634.12	15409894	429
ENSG00000142634.12	15409894	6135
ENSG00000142634.12	15409894	6135
ENSG00000142634.12	15409894	7662
ENSG00000142634.12	15409894	14264
ENSG00000142634.12	15409894	14264
ENSG00000132906.17	15526534	2596
ENSG00000132906.17	15526534	2596
ENSG00000132906.17	15526534	2596
ENSG00000132906.17	15526534	2596
ENSG00000132906.17	15526534	2596
ENSG00000197312.11	15617499	14379
ENSG00000197312.11	15617499	14379
ENSG00000116786.11	15684331	18750
ENSG00000116786.11	15684331	19272
ENSG00000162461.7	15736404	18889
ENSG00000162461.7	15736404	18889
ENSG00000162461.7	15736404	18073
ENSG00000162461.7	15736404	615
ENSG00000162458.12	15756606	24005
ENSG00000233954.6	15809348	10289
ENSG00000233954.6	15809348	9873
ENSG00000233954.6	15809348	9440
ENSG00000065526.10	15847863	38325
ENSG00000116809.11	15976132	26924
ENSG00000116809.11	15976132	26581
ENSG00000116809.11	15976132	26581
ENSG00000186510.11	16018874	6156
ENSG00000186510.11	16018874	6156
ENSG00000186510.11	16018874	963
ENSG00000186510.11	16018874	963
ENSG00000142627.12	16156087	12654
ENSG00000142627.12	16156087	12654
ENSG00000142627.12	16156087	10907
ENSG00000142627.12	16156087	10907
ENSG00000142627.12	16156087	464
ENSG00000142627.12	16156087	464
ENSG00000142627.12	16156087	464
ENSG00000142627.12	16156087	17093
ENSG00000142627.12	16156087	17093
ENSG00000142627.12	16156087	19866
ENSG00000142627.12	16156087	25528
ENSG00000142627.12	16156087	25528
ENSG00000142632.16	16212609	6301
ENSG00000142632.16	16212609	6301
ENSG00000142632.16	16212609	3625
ENSG00000142632.16	16212609	4313
ENSG00000142632.16	16212609	4313
ENSG00000132881.11	16237162	928
ENSG00000132881.11	16237162	928
ENSG00000132881.11	16237162	928
ENSG00000132881.11	16237162	197
ENSG00000132881.11	16237162	11398
ENSG00000132881.11	16237162	11398
ENSG00000055070.16	16352574	26786
ENSG00000157191.19	16440671	181
ENSG00000219481.10	16613562	587
ENSG00000219481.10	16613562	587
ENSG00000219481.10	16613562	587
ENSG00000219481.10	16613562	587
ENSG00000237847.2	16673002	28698
ENSG00000237847.2	16673002	28698
ENSG00000237847.2	16673002	28698
ENSG00000058453.16	16740272	24506
ENSG00000058453.16	16740272	24506
ENSG00000117122.13	16980835	91993
ENSG00000117122.13	16980835	91662
ENSG00000117122.13	16980835	76268
ENSG00000117122.13	16980835	76268
ENSG00000117122.13	16980835	76268
ENSG00000117122.13	16980835	67173
ENSG00000117122.13	16980835	67173
ENSG00000117122.13	16980835	32688
ENSG00000117122.13	16980835	32688
ENSG00000074964.16	17539834	22914
ENSG00000074964.16	17539834	8069
ENSG00000074964.16	17539834	412
ENSG00000074964.16	17539834	5638
ENSG00000074964.16	17539834	10987
ENSG00000074964.16	17539834	11941
ENSG00000074964.16	17539834	11941
ENSG00000074964.16	17539834	19924
ENSG00000074964.16	17539834	21740
ENSG00000074964.16	17539834	24892
ENSG00000074964.16	17539834	29738
ENSG00000074964.16	17539834	29738
ENSG00000074964.16	17539834	40245
ENSG00000074964.16	17539834	48178
ENSG00000179023.8	18480981	686
ENSG00000179023.8	18480981	686
ENSG00000159423.16	18902781	380
ENSG00000159423.16	18902781	380
ENSG00000159423.16	18902781	380
ENSG00000255275.3	18921121	1178
ENSG00000169991.10	18956686	53707
ENSG00000169991.10	18956686	53707
ENSG00000169991.10	18956686	54238
ENSG00000169991.10	18956686	54238
ENSG00000169991.10	18956686	110275
ENSG00000169991.10	18956686	110275
ENSG00000169991.10	18956686	116669
ENSG00000169991.10	18956686	117186
ENSG00000169991.10	18956686	118285
ENSG00000169991.10	18956686	118285
ENSG00000169991.10	18956686	118285
ENSG00000127481.14	19210276	88084
ENSG00000127481.14	19210276	87586
ENSG00000127481.14	19210276	69783
ENSG00000127481.14	19210276	69783
ENSG00000127481.14	19210276	6782
ENSG00000127463.13	19251552	8584
ENSG00000127463.13	19251552	8584
ENSG00000162482.4	19289250	15991
ENSG00000162482.4	19289250	15991
ENSG00000162482.4	19289250	15991
ENSG00000162482.4	19289250	867
ENSG00000162482.4	19289250	867
ENSG00000053371.12	19312146	432
ENSG00000053371.12	19312146	432
ENSG00000053371.12	19312146	432
ENSG00000040487.12	19312325	35191
ENSG00000040487.12	19312325	72498
ENSG00000077549.17	19485539	70934
ENSG00000077549.17	19485539	55499
ENSG00000077549.17	19485539	39666
ENSG00000077549.17	19485539	36914
ENSG00000077549.17	19485539	36914
ENSG00000077549.17	19485539	33210
ENSG00000077549.17	19485539	33210
ENSG00000077549.17	19485539	26675
ENSG00000077549.17	19485539	17121
ENSG00000077549.17	19485539	16104
ENSG00000077549.17	19485539	19357
ENSG00000158747.13	19640553	10658
ENSG00000162542.13	19799945	61714
ENSG00000169914.5	19882512	374
ENSG00000169914.5	19882512	374
ENSG00000169914.5	19882512	374
ENSG00000162543.5	20186084	95
ENSG00000162543.5	20186084	1153
ENSG00000162543.5	20186084	1153
ENSG00000162545.5	20486220	285
ENSG00000158828.5	20633454	184
ENSG00000158828.5	20633454	184
ENSG00000158828.5	20633454	184
ENSG00000117245.12	20718017	21523
ENSG00000117245.12	20718017	21523
ENSG00000189410.11	20732837	300
ENSG00000075151.20	21176888	154614
ENSG00000075151.20	21176888	27443
ENSG00000075151.20	21176888	667
ENSG00000075151.20	21176888	667
ENSG00000075151.20	21176888	667
ENSG00000075151.20	21176888	667
ENSG00000075151.20	21176888	74959
ENSG00000075151.20	21176888	74959
ENSG00000117298.14	21345504	83863
ENSG00000117298.14	21345504	83206
ENSG00000117298.14	21345504	83206
ENSG00000117298.14	21345504	77243
ENSG00000117298.14	21345504	77243
ENSG00000117298.14	21345504	77243
ENSG00000117298.14	21345504	65513
ENSG00000117298.14	21345504	65513
ENSG00000117298.14	21345504	65513
ENSG00000117298.14	21345504	65513
ENSG00000117298.14	21345504	55850
ENSG00000117298.14	21345504	55850
ENSG00000117298.14	21345504	51078
ENSG00000117298.14	21345504	42090
ENSG00000117298.14	21345504	28110
ENSG00000117298.14	21345504	26031
ENSG00000117298.14	21345504	21165
ENSG00000117298.14	21345504	16030
ENSG00000117298.14	21345504	10716
ENSG00000117298.14	21345504	7486
ENSG00000117298.14	21345504	6821
ENSG00000162551.13	21509371	28484
ENSG00000162551.13	21509371	28484
ENSG00000162551.13	21509371	64758
ENSG00000162551.13	21509371	64758
ENSG00000076864.19	21669363	46873
ENSG00000076864.19	21669363	46028
ENSG00000076864.19	21669363	46028
ENSG00000076864.19	21669363	30670
ENSG00000076864.19	21669363	30670
ENSG00000076864.19	21669363	18975
ENSG00000076864.19	21669363	18051
ENSG00000076864.19	21669363	18051
ENSG00000076864.19	21669363	119
ENSG00000076864.19	21669363	4091
ENSG00000090686.15	21783606	18938
ENSG00000090686.15	21783606	18938
ENSG00000090686.15	21783606	104
ENSG00000187942.11	21812264	57440
ENSG00000187942.11	21812264	57440
ENSG00000142798.17	21937297	40525
ENSG00000142798.17	21937297	40525
ENSG00000142798.17	21937297	32753
ENSG00000142798.17	21937297	32753
ENSG00000142798.17	21937297	27532
ENSG00000142798.17	21937297	27532
ENSG00000142798.17	21937297	27532
ENSG00000142798.17	21937297	23464
ENSG00000142798.17	21937297	22364
ENSG00000142798.17	21937297	16233
ENSG00000142798.17	21937297	16233
ENSG00000142798.17	21937297	12629
ENSG00000142798.17	21937297	10419
ENSG00000142798.17	21937297	9817
ENSG00000142798.17	21937297	6150
ENSG00000142798.17	21937297	3508
ENSG00000142798.17	21937297	1373
ENSG00000142798.17	21937297	348
ENSG00000142798.17	21937297	348
ENSG00000142798.17	21937297	348
ENSG00000142798.17	21937297	5753
ENSG00000142798.17	21937297	19392
ENSG00000142798.17	21937297	19392
ENSG00000070831.15	22052626	12960
ENSG00000162552.14	22143969	1657
ENSG00000162552.14	22143969	1657
ENSG00000162552.14	22143969	1657
ENSG00000162552.14	22143969	19207
ENSG00000162552.14	22143969	19207
ENSG00000162552.14	22143969	19207
ENSG00000162552.14	22143969	113363
ENSG00000162552.14	22143969	114007
ENSG00000184677.16	22451850	37627
ENSG00000133216.16	22710838	39424
ENSG00000169641.13	23177808	292
ENSG00000125945.14	23369442	25249
ENSG00000204219.9	23424740	21038
ENSG00000204219.9	23424740	1030
ENSG00000204219.9	23424740	1030
ENSG00000204219.9	23424740	47
ENSG00000204219.9	23424740	47
ENSG00000204219.9	23424740	27200
ENSG00000088280.18	23484568	5710
ENSG00000088280.18	23484568	761
ENSG00000088280.18	23484568	761
ENSG00000088280.18	23484568	761
ENSG00000007968.6	23531220	2963
ENSG00000007968.6	23531220	668
ENSG00000117318.8	23559794	5410
ENSG00000117318.8	23559794	5410
ENSG00000117318.8	23559794	2345
ENSG00000117318.8	23559794	2345
ENSG00000197880.8	23581494	4126
ENSG00000197880.8	23581494	37917
ENSG00000197880.8	23581494	37917
ENSG00000142676.12	23691778	13127
ENSG00000142676.12	23691778	13127
ENSG00000011007.12	23743154	15934
ENSG00000011007.12	23743154	15934
ENSG00000057757.9	23778404	525
ENSG00000057757.9	23778404	525
ENSG00000057757.9	23778404	525
ENSG00000011009.10	23790969	779
ENSG00000011009.10	23790969	158
ENSG00000011009.10	23790969	2460
ENSG00000117308.14	23800804	1361
ENSG00000117308.14	23800804	722
ENSG00000117308.14	23800804	8979
ENSG00000179163.11	23868294	616
ENSG00000179163.11	23868294	616
ENSG00000179163.11	23868294	616
ENSG00000179163.11	23868294	616
ENSG00000188822.7	23913362	6570
ENSG00000188529.14	23980927	37652
ENSG00000188529.14	23980927	37652
ENSG00000188529.14	23980927	40639
ENSG00000158055.15	24319321	2819
ENSG00000184454.6	24556110	288
ENSG00000184454.6	24556110	11892
ENSG00000169504.14	24745356	40100
ENSG00000169504.14	24745356	20825
ENSG00000169504.14	24745356	20825
ENSG00000169504.14	24745356	102596
ENSG00000169504.14	24745356	102596
ENSG00000020633.18	24965121	35315
ENSG00000020633.18	24965121	35315
ENSG00000020633.18	24965121	35315
ENSG00000117614.9	25232502	478
ENSG00000117614.9	25232502	478
ENSG00000117614.9	25232502	478
ENSG00000117614.9	25232502	639
ENSG00000117614.9	25232502	7126
ENSG00000117614.9	25232502	7126
ENSG00000117614.9	25232502	14866
ENSG00000157978.11	25543579	18950
ENSG00000157978.11	25543579	24891
ENSG00000157978.11	25543579	30020
ENSG00000117643.14	25617467	1435
ENSG00000117643.14	25617467	1435
ENSG00000117643.14	25617467	77608
ENSG00000162430.16	25800175	72510
ENSG00000162430.16	25800175	72510
ENSG00000162430.16	25800175	72510
ENSG00000162430.16	25800175	56871
ENSG00000162430.16	25800175	56871
ENSG00000162430.16	25800175	33404
ENSG00000162430.16	25800175	28791
ENSG00000162430.16	25800175	26661
ENSG00000162430.16	25800175	26318
ENSG00000127423.10	25859458	132
ENSG00000182749.5	25871253	3965
ENSG00000182749.5	25871253	3897
ENSG00000182749.5	25871253	3897
ENSG00000182749.5	25871253	3897
ENSG00000117632.20	25906991	16694
ENSG00000117632.20	25906991	16694
ENSG00000117632.20	25906991	14479
ENSG00000117632.20	25906991	15639
ENSG00000117632.20	25906991	15639
ENSG00000117632.20	25906991	15639
ENSG00000158006.13	25998157	528
ENSG00000158006.13	25998157	528
ENSG00000158006.13	25998157	528
ENSG00000158006.13	25998157	528
ENSG00000158014.14	26046133	10891
ENSG00000158014.14	26046133	10891
ENSG00000158014.14	26046133	10188
ENSG00000197245.5	26159019	2650
ENSG00000130695.13	26234152	496
ENSG00000130695.13	26234152	496
ENSG00000130695.13	26234152	496
ENSG00000142669.13	26279175	3549
ENSG00000142669.13	26279175	2928
ENSG00000142669.13	26279175	5616
ENSG00000142669.13	26279175	5616
ENSG00000176092.13	26354130	17767
